"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"CHL","Chile","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",16.1,,
"CHL","Chile","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",16.5,,
"CHL","Chile","DEP","Deprivation","1_6","Financial insecurity","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",52.65023,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",22.17662,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",20.515585,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",17.144602,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",16.342464,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",17.183151,,
"CHL","Chile","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",21.074551,,
"CHL","Chile","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",19.1212132573128,,
"CHL","Chile","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",20.8587050437927,,
"CHL","Chile","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",27.7767360210419,"B","Break"
"CHL","Chile","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",36.1220508813858,,
"CHL","Chile","DEP","Deprivation","3_4","Poor households without access to basic sanitary facilities","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",8.77360627055168,,
"CHL","Chile","DEP","Deprivation","3_4","Poor households without access to basic sanitary facilities","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",8.35451185703278,,
"CHL","Chile","DEP","Deprivation","3_4","Poor households without access to basic sanitary facilities","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",6.10139109194279,,
"CHL","Chile","DEP","Deprivation","3_4","Poor households without access to basic sanitary facilities","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",5.52662536501884,,
"CHL","Chile","DEP","Deprivation","3_4","Poor households without access to basic sanitary facilities","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",2.67652720212936,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",16.301930314946,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",18.3703781861432,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",19.4638162845741,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",16.7352606426825,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",14.2273154471214,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",18.0756039521652,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",14.4071651168126,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",13.6808338138268,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",13.7051095049529,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",17.232766666756,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",15.8265170973086,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",11.9957851493142,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",10.9596428353862,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",13.0177705257234,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",11.0782135476532,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",10.787430105761,,
"CHL","Chile","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2022","2022",11.2700151849502,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",60.0844792083706,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",59.366858738704,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",51.8245864611486,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",56.818399949576,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",51.7236964159632,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",43.838765108632,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",40.137038188217,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",48.1170843221527,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",44.2981504927799,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",48.7563043575874,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",49.939269512618,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",52.6096348974659,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",51.5531082850473,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",50.9815664335966,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",55.0855089709297,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",54.046762345689,,
"CHL","Chile","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2022","2022",60.76069111819,,
"CHL","Chile","DEP","Deprivation","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",17.3893752661152,,
"CHL","Chile","DEP","Deprivation","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",17.7629251474877,,
"CHL","Chile","DEP","Deprivation","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",18.4041775587208,,
"CHL","Chile","DEP","Deprivation","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",14.0648552754977,,
"CHL","Chile","DEP","Deprivation","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",14.5421574952134,,
